business_id,rating,review_text,date
BUS_0052,1,"Faraj: Dirty store, expired items on shelves, and bad customer service. Total waste of time.",2025-02-14
BUS_0052,2,Cramped aisles and dirty floors. The store needs better management.,2024-12-03
BUS_0052,1,Dalaja: Complete fraud. Charged me double for items and refused a refund. Horrible experience.,2024-12-20
BUS_0052,4,Kiaan: Satisfied with the collection. Prices are competitive compared to supermarket chains.,2025-07-06
BUS_0052,3,Limited collection. They don't have many brand options for household goods.,2025-06-26
BUS_0052,2,Prices are higher than MRP on some items. Shady billing practices.,2024-10-17
BUS_0052,1,Complete fraud. Charged me double for items and refused a refund. Horrible experience.,2025-07-04
BUS_0052,3,"Anusha: Okay shop. Some items are close to expiry, so check labels carefully.",2024-10-03
BUS_0052,1,"Rajata: Dirty store, expired items on shelves, and bad customer service. Total waste of time.",2025-04-26
BUS_0052,1,"Dirty store, expired items on shelves, and bad customer service. Total waste of time.",2025-03-20
BUS_0053,5,"Clean salon, relaxing ambiance. Loved the facial and manicure. Will visit again!",2025-06-09
BUS_0053,3,"The ambiance is nice, but prices have increased significantly. Not as good value now.",2024-10-01
BUS_0053,3,Ijaya: Average styling. Hygiene in the washing area could be improved.,2024-12-21
BUS_0053,4,Deepa: Very good salon. Polite staff and quick service. A bit pricey but good quality.,2024-08-02
BUS_0053,1,Arrogant staff and terrible service. They cut my ear slightly with the scissors and didn't even apologize.,2024-08-13
BUS_0053,2,Poor service quality. The hair treatment caused scalp irritation. Will not return.,2025-06-07
BUS_0053,4,Good salon experience. Make sure to book an appointment as weekends are packed.,2025-06-01
BUS_0053,3,"Okay hair cut, but wait time was 30 minutes even with an appointment.",2024-12-05
BUS_0053,5,Pallavi: Perfect styling every single time. Rajesh is a master barber!,2025-05-19
BUS_0053,5,Great service at reasonable rates. They use premium products. Highly recommended.,2025-06-30
BUS_0053,4,Zayyan: Good salon experience. Make sure to book an appointment as weekends are packed.,2024-09-02
BUS_0053,5,Great service at reasonable rates. They use premium products. Highly recommended.,2024-12-08
BUS_0053,5,Perfect styling every single time. Rajesh is a master barber!,2024-10-30
BUS_0053,4,"Nice haircuts. The waiting area is comfortable, and they offer green tea.",2025-01-03
BUS_0053,5,"Clean salon, relaxing ambiance. Loved the facial and manicure. Will visit again!",2025-05-15
BUS_0053,2,Rohan: Rude receptionist and very slow staff. Waited 45 minutes for a simple trim.,2024-07-30
BUS_0053,2,Dirty towels and uncleaned combs. The management doesn't care about basic hygiene.,2025-02-21
BUS_0053,1,Ekaraj: Complete waste of money. Total fraud prices and unskilled workers. Highly unprofessional.,2024-12-28
BUS_0053,4,Very good salon. Polite staff and quick service. A bit pricey but good quality.,2024-09-06
BUS_0053,5,"Clean salon, relaxing ambiance. Loved the facial and manicure. Will visit again!",2025-05-06
BUS_0053,2,Ijaya: Rude receptionist and very slow staff. Waited 45 minutes for a simple trim.,2025-01-18
BUS_0053,4,"Nice haircuts. The waiting area is comfortable, and they offer green tea.",2024-11-09
BUS_0054,4,Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2024-12-18
BUS_0054,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-02-01
BUS_0054,5,Loved the cold brew and the paneer tikka sandwich. Ambient lighting makes it perfect for working.,2024-11-06
BUS_0054,4,Turvi: Loved the pizza and hot chocolate. Good place to hang out with friends.,2025-06-07
BUS_0054,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-04-18
BUS_0054,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-02-05
BUS_0054,5,Loved the cold brew and the paneer tikka sandwich. Ambient lighting makes it perfect for working.,2024-08-24
BUS_0054,5,A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2025-04-21
BUS_0054,5,Yashawini: Loved the cold brew and the paneer tikka sandwich. Ambient lighting makes it perfect for working.,2025-05-11
BUS_0054,5,Loved the cold brew and the paneer tikka sandwich. Ambient lighting makes it perfect for working.,2024-09-21
BUS_0054,3,"Ambiance is good for photos, but the main dishes are mediocre. Desserts are better.",2025-05-14
BUS_0054,5,Great vibes and amazing food. The outdoor seating is very beautiful.,2025-01-11
BUS_0054,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2024-10-27
BUS_0054,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-07-13
BUS_0054,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-02-02
BUS_0054,5,Great vibes and amazing food. The outdoor seating is very beautiful.,2025-04-08
BUS_0054,5,"Excellent coffee, cozy seating, and polite staff. The blueberry cheesecake is a must-try!",2025-01-20
BUS_0054,3,An average cafe. Good tea but the snacks were oily and lukewarm.,2024-08-15
BUS_0054,5,Great vibes and amazing food. The outdoor seating is very beautiful.,2024-07-28
BUS_0054,4,Nice ambiance and friendly staff. Price is slightly on the higher side.,2024-12-24
BUS_0054,5,Great vibes and amazing food. The outdoor seating is very beautiful.,2024-11-08
BUS_0054,4,Loved the pizza and hot chocolate. Good place to hang out with friends.,2024-12-15
BUS_0054,1,"Terrible food, horrible service. The waiters are rude and ignore customers. Stay away!",2025-02-01
BUS_0054,5,"Excellent coffee, cozy seating, and polite staff. The blueberry cheesecake is a must-try!",2025-02-19
BUS_0054,5,Janya: A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2025-01-06
BUS_0054,4,Ethan: Tasty sandwiches and milkshakes. Service is a bit slow during weekends.,2025-05-14
BUS_0054,4,Tasty sandwiches and milkshakes. Service is a bit slow during weekends.,2025-05-06
BUS_0054,5,A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2025-03-02
BUS_0054,5,"Excellent coffee, cozy seating, and polite staff. The blueberry cheesecake is a must-try!",2024-09-17
BUS_0054,5,A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2025-01-27
BUS_0054,5,A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2025-05-31
BUS_0054,5,A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2025-02-15
BUS_0054,4,Neel: Nice ambiance and friendly staff. Price is slightly on the higher side.,2025-02-07
BUS_0054,5,Loved the cold brew and the paneer tikka sandwich. Ambient lighting makes it perfect for working.,2025-02-01
BUS_0054,4,Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2025-06-11
BUS_0054,5,"Nihal: Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-03-22
BUS_0054,4,Loved the pizza and hot chocolate. Good place to hang out with friends.,2024-08-10
BUS_0054,5,A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2024-09-14
BUS_0055,5,Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2025-06-15
BUS_0055,5,Fully equipped with the latest machines. The personal trainers really know their stuff.,2025-06-30
BUS_0055,4,Ekavir: Satisfied with the hygiene and trainer support. Good value for money.,2024-08-31
BUS_0055,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2025-02-23
BUS_0055,4,Satisfied with the hygiene and trainer support. Good value for money.,2025-03-24
BUS_0055,4,Satisfied with the hygiene and trainer support. Good value for money.,2024-08-15
BUS_0055,4,Satisfied with the hygiene and trainer support. Good value for money.,2025-02-21
BUS_0055,3,"Trainers are okay, but they focus more on personal training clients than regulars.",2025-04-06
BUS_0055,5,Vrinda: Fully equipped with the latest machines. The personal trainers really know their stuff.,2025-07-17
BUS_0055,4,Nice trainers and good environment. The monthly subscription is worth the price.,2025-05-31
BUS_0055,2,Very crowded and half the treadmills don't work. Not worth the subscription fee.,2025-04-03
BUS_0055,4,Rishi: Satisfied with the hygiene and trainer support. Good value for money.,2025-04-09
BUS_0055,4,Lucky: Satisfied with the hygiene and trainer support. Good value for money.,2024-12-02
BUS_0055,2,Trainers are unfriendly and keep pushing expensive supplement packages.,2025-02-25
BUS_0055,4,Hitesh: Nice trainers and good environment. The monthly subscription is worth the price.,2025-07-10
BUS_0055,4,Abdul: Nice trainers and good environment. The monthly subscription is worth the price.,2024-11-21
BUS_0055,2,Trainers are unfriendly and keep pushing expensive supplement packages.,2024-09-14
BUS_0055,4,"Spacious gym floor. Wish they had more benches, but overall a solid experience.",2025-06-18
BUS_0055,4,Decent gym with polite staff. Parking can sometimes be an issue.,2024-10-10
BUS_0055,5,"Great trainers, modern equipment, very clean gym. Best gym in the area!",2025-07-19
BUS_0056,4,Decent gym with polite staff. Parking can sometimes be an issue.,2024-09-28
BUS_0056,1,Oeshi: Terrible experience. The trainer gave me wrong instructions and I got a back injury.,2025-06-27
BUS_0056,3,"Dayamai: It's fine for basic lifting, but the music is way too loud and annoying.",2025-02-09
BUS_0057,4,Nice trainers and good environment. The monthly subscription is worth the price.,2024-12-24
BUS_0057,4,Decent gym with polite staff. Parking can sometimes be an issue.,2024-09-10
BUS_0057,1,Terrible experience. The trainer gave me wrong instructions and I got a back injury.,2025-02-20
BUS_0057,4,Decent gym with polite staff. Parking can sometimes be an issue.,2025-06-28
BUS_0057,5,Love the vibes here. The group classes are highly energetic and fun!,2025-06-06
BUS_0057,5,Ridhi: Love the vibes here. The group classes are highly energetic and fun!,2025-03-17
BUS_0057,4,"Spacious gym floor. Wish they had more benches, but overall a solid experience.",2025-07-18
BUS_0057,5,"Veda: Great trainers, modern equipment, very clean gym. Best gym in the area!",2025-03-16
BUS_0057,4,Nice trainers and good environment. The monthly subscription is worth the price.,2025-03-23
BUS_0057,5,Fully equipped with the latest machines. The personal trainers really know their stuff.,2025-02-01
BUS_0057,1,Extremely unhygienic. The air conditioning never works and trainers are unprofessional. Waste of money.,2024-11-25
BUS_0057,4,"Spacious gym floor. Wish they had more benches, but overall a solid experience.",2025-04-11
BUS_0057,3,A bit crowded. The staff is polite but the locker facility is average.,2025-06-18
BUS_0058,5,Excellent collection of apparel. The staff helps you find the right fit patiently.,2025-05-25
BUS_0058,5,Very friendly owner and they always have fresh stock. Price is also reasonable.,2024-07-28
BUS_0058,4,Good range of items. The store is clean and billing is fast. Friendly staff.,2024-07-26
BUS_0058,5,Lajita: Great neighborhood store. Always well-stocked and they deliver home quickly.,2025-05-23
BUS_0058,4,"Barkha: Nice shopping experience. Most items are available, parking is slightly tight.",2024-11-28
BUS_0058,2,Rude staff. They don't accept cards/UPI easily and sell items past expiry date.,2025-04-22
BUS_0058,5,Excellent collection of apparel. The staff helps you find the right fit patiently.,2025-05-19
BUS_0058,4,Warda: Good range of items. The store is clean and billing is fast. Friendly staff.,2025-04-29
BUS_0058,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2025-04-16
BUS_0058,1,"Worst retail shop. Arrogant owner, expired products, and bad attitude. Never visiting again.",2025-05-10
BUS_0058,3,The store is a bit congested. Billing takes long during evening rush hours.,2025-05-28
BUS_0058,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2025-05-13
BUS_0058,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2024-11-25
BUS_0058,4,Satisfied with the collection. Prices are competitive compared to supermarket chains.,2025-05-19
BUS_0058,4,Satisfied with the collection. Prices are competitive compared to supermarket chains.,2025-07-01
BUS_0058,4,Satisfied with the collection. Prices are competitive compared to supermarket chains.,2025-01-10
BUS_0058,4,William: Satisfied with the collection. Prices are competitive compared to supermarket chains.,2024-11-18
BUS_0058,3,Limited collection. They don't have many brand options for household goods.,2024-08-23
BUS_0058,3,Kavya: Average service. The staff is indifferent and not very helpful.,2024-10-13
BUS_0059,4,Decent discounts and polite billing clerks. Good neighborhood retail shop.,2025-01-29
BUS_0059,4,Gaurika: Satisfied with the collection. Prices are competitive compared to supermarket chains.,2025-02-09
BUS_0059,5,Outstanding service. The owner ordered a specific item just for me. Very customer-centric.,2024-08-20
BUS_0059,5,Very friendly owner and they always have fresh stock. Price is also reasonable.,2025-07-04
BUS_0059,3,"Okay shop. Some items are close to expiry, so check labels carefully.",2024-09-29
BUS_0059,3,Brijesh: The store is a bit congested. Billing takes long during evening rush hours.,2025-05-16
BUS_0059,2,Gopal: Cramped aisles and dirty floors. The store needs better management.,2024-12-20
BUS_0059,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2025-06-09
BUS_0059,4,Good range of items. The store is clean and billing is fast. Friendly staff.,2025-01-20
BUS_0059,4,Lohit: Organized sections. Got what I needed quickly. Helpful floor staff.,2024-07-26
BUS_0059,4,Satisfied with the collection. Prices are competitive compared to supermarket chains.,2025-03-20
BUS_0059,5,Very friendly owner and they always have fresh stock. Price is also reasonable.,2025-01-14
BUS_0059,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2024-12-17
BUS_0059,5,Chameli: Excellent collection of apparel. The staff helps you find the right fit patiently.,2024-12-01
BUS_0059,4,"Nice shopping experience. Most items are available, parking is slightly tight.",2024-08-09
BUS_0059,4,Satisfied with the collection. Prices are competitive compared to supermarket chains.,2025-01-07
BUS_0059,2,"Daksh: Messy layout, difficult to find items. The staff is clueless about the stock.",2025-05-02
BUS_0059,4,Manan: Decent discounts and polite billing clerks. Good neighborhood retail shop.,2024-10-15
BUS_0060,5,Fully equipped with the latest machines. The personal trainers really know their stuff.,2025-07-12
BUS_0060,5,"Zaid: Great trainers, modern equipment, very clean gym. Best gym in the area!",2025-07-18
BUS_0060,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2024-08-15
BUS_0060,4,Satisfied with the hygiene and trainer support. Good value for money.,2024-10-28
BUS_0060,5,Kevin: Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2025-05-26
BUS_0060,1,Xiti: Extremely unhygienic. The air conditioning never works and trainers are unprofessional. Waste of money.,2025-04-09
BUS_0060,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2024-09-27
BUS_0060,4,Decent gym with polite staff. Parking can sometimes be an issue.,2025-04-22
BUS_0060,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2024-09-17
BUS_0060,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2024-12-09
BUS_0060,4,Krishna: Satisfied with the hygiene and trainer support. Good value for money.,2024-10-07
BUS_0060,5,Love the vibes here. The group classes are highly energetic and fun!,2024-09-03
BUS_0060,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2025-04-23
BUS_0060,4,"Spacious gym floor. Wish they had more benches, but overall a solid experience.",2025-01-30
BUS_0060,4,Onkar: Satisfied with the hygiene and trainer support. Good value for money.,2025-05-24
BUS_0060,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2025-07-09
BUS_0060,5,"Great trainers, modern equipment, very clean gym. Best gym in the area!",2024-12-17
BUS_0060,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2025-06-27
BUS_0060,5,Aarav: Love the vibes here. The group classes are highly energetic and fun!,2025-03-26
BUS_0060,5,"Baghyawati: Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2025-04-08
BUS_0060,5,Love the vibes here. The group classes are highly energetic and fun!,2025-05-03
BUS_0060,5,"Nathan: Great trainers, modern equipment, very clean gym. Best gym in the area!",2024-08-02
BUS_0060,5,Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2024-10-08
BUS_0060,4,"Spacious gym floor. Wish they had more benches, but overall a solid experience.",2025-01-26
BUS_0060,2,The washrooms are rarely clean. Heavy smell of sweat and dampness.,2024-10-23
BUS_0060,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2025-01-22
BUS_0060,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2024-08-10
BUS_0060,4,Nice trainers and good environment. The monthly subscription is worth the price.,2025-04-22
BUS_0060,5,"Ishita: Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2024-07-27
BUS_0060,4,Satisfied with the hygiene and trainer support. Good value for money.,2025-03-11
BUS_0060,3,Andrew: A bit crowded. The staff is polite but the locker facility is average.,2025-06-28
BUS_0060,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2025-07-06
BUS_0061,5,Love the vibes here. The group classes are highly energetic and fun!,2025-07-09
BUS_0061,5,"Vasatika: Great trainers, modern equipment, very clean gym. Best gym in the area!",2024-10-06
BUS_0061,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2025-01-02
BUS_0061,5,Vasudha: Love the vibes here. The group classes are highly energetic and fun!,2024-12-21
BUS_0061,4,Darpan: Satisfied with the hygiene and trainer support. Good value for money.,2025-06-17
BUS_0061,5,Love the vibes here. The group classes are highly energetic and fun!,2025-07-08
BUS_0061,5,Love the vibes here. The group classes are highly energetic and fun!,2024-08-21
BUS_0061,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2024-12-13
BUS_0061,5,"Great trainers, modern equipment, very clean gym. Best gym in the area!",2024-12-11
BUS_0061,5,Love the vibes here. The group classes are highly energetic and fun!,2024-09-04
BUS_0061,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2025-01-08
BUS_0061,5,Gauri: Love the vibes here. The group classes are highly energetic and fun!,2025-02-25
BUS_0061,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2025-04-25
BUS_0061,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2024-09-20
BUS_0061,5,Varsha: Fully equipped with the latest machines. The personal trainers really know their stuff.,2024-11-20
BUS_0061,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2025-05-31
BUS_0061,4,"Spacious gym floor. Wish they had more benches, but overall a solid experience.",2024-09-16
BUS_0061,5,Sarthak: Fully equipped with the latest machines. The personal trainers really know their stuff.,2024-10-07
BUS_0061,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2024-11-30
BUS_0061,4,Decent gym with polite staff. Parking can sometimes be an issue.,2025-05-03
BUS_0061,5,"Praneel: Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2025-03-31
BUS_0061,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2025-03-14
BUS_0061,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2025-02-13
BUS_0061,2,Yasti: Trainers are unfriendly and keep pushing expensive supplement packages.,2025-06-23
BUS_0061,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2025-02-01
BUS_0061,5,Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2025-04-09
BUS_0061,5,"Great trainers, modern equipment, very clean gym. Best gym in the area!",2025-01-21
BUS_0061,5,Dalbir: Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2025-06-16
BUS_0061,3,Decent space but the ventilation could be improved. Smells sweaty during peak hours.,2025-03-14
BUS_0061,5,"Great trainers, modern equipment, very clean gym. Best gym in the area!",2025-06-02
BUS_0061,5,Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2024-11-05
BUS_0061,5,Love the vibes here. The group classes are highly energetic and fun!,2025-06-01
BUS_0061,5,Chaman: Fully equipped with the latest machines. The personal trainers really know their stuff.,2024-09-19
BUS_0061,5,Love the vibes here. The group classes are highly energetic and fun!,2024-08-27
BUS_0062,5,Perfect styling every single time. Rajesh is a master barber!,2025-02-17
BUS_0062,3,Average styling. Hygiene in the washing area could be improved.,2024-08-02
BUS_0062,3,"Okay hair cut, but wait time was 30 minutes even with an appointment.",2025-06-06
BUS_0062,4,Good salon experience. Make sure to book an appointment as weekends are packed.,2025-01-05
BUS_0062,4,Very good salon. Polite staff and quick service. A bit pricey but good quality.,2024-07-29
BUS_0062,5,Upma: Perfect styling every single time. Rajesh is a master barber!,2025-05-29
BUS_0062,4,Satisfactory hygiene levels. Staff is helpful in suggesting the right treatment.,2025-02-03
BUS_0062,3,It was okay. Nothing exceptional. Basic haircut was decent but styling was mediocre.,2025-04-26
BUS_0062,5,Awesome hair spa session by Rajesh. Very polite staff and neat services.,2025-07-13
BUS_0062,5,Awesome hair spa session by Rajesh. Very polite staff and neat services.,2024-12-22
BUS_0062,5,Rishi: Awesome hair spa session by Rajesh. Very polite staff and neat services.,2025-05-22
BUS_0062,5,Megha: Perfect styling every single time. Rajesh is a master barber!,2025-01-03
BUS_0062,5,Perfect styling every single time. Rajesh is a master barber!,2025-01-01
BUS_0062,4,"Yoshita: Nice haircuts. The waiting area is comfortable, and they offer green tea.",2025-03-30
BUS_0062,4,Avni: Modern setup and skilled staff. The hair color came out exactly as expected.,2024-12-18
BUS_0062,5,Perfect styling every single time. Rajesh is a master barber!,2025-02-23
BUS_0062,5,Excellent bridal makeup and hair styling. The staff is highly professional.,2025-05-28
BUS_0062,5,Great service at reasonable rates. They use premium products. Highly recommended.,2024-11-23
BUS_0062,5,"Clean salon, relaxing ambiance. Loved the facial and manicure. Will visit again!",2024-08-22
BUS_0062,5,Awesome hair spa session by Rajesh. Very polite staff and neat services.,2025-03-08
BUS_0062,4,Modern setup and skilled staff. The hair color came out exactly as expected.,2025-03-23
BUS_0062,4,Satisfactory hygiene levels. Staff is helpful in suggesting the right treatment.,2025-02-08
BUS_0062,4,Zarna: Very good salon. Polite staff and quick service. A bit pricey but good quality.,2025-06-02
BUS_0062,3,Service is average. The stylist seemed in a hurry and didn't listen to instructions.,2025-02-11
BUS_0062,4,Maanav: Very good salon. Polite staff and quick service. A bit pricey but good quality.,2024-10-10
BUS_0062,5,Excellent bridal makeup and hair styling. The staff is highly professional.,2024-11-19
BUS_0062,5,Awesome hair spa session by Rajesh. Very polite staff and neat services.,2024-10-26
BUS_0062,5,Excellent bridal makeup and hair styling. The staff is highly professional.,2025-05-24
BUS_0062,4,Very good salon. Polite staff and quick service. A bit pricey but good quality.,2025-01-24
BUS_0062,4,"Nice haircuts. The waiting area is comfortable, and they offer green tea.",2024-08-20
BUS_0062,4,Satisfactory hygiene levels. Staff is helpful in suggesting the right treatment.,2025-03-16
BUS_0062,5,"Clean salon, relaxing ambiance. Loved the facial and manicure. Will visit again!",2024-12-22
BUS_0062,5,Perfect styling every single time. Rajesh is a master barber!,2025-05-18
BUS_0062,5,"Clean salon, relaxing ambiance. Loved the facial and manicure. Will visit again!",2025-02-07
BUS_0062,5,Excellent bridal makeup and hair styling. The staff is highly professional.,2025-07-10
BUS_0062,5,"Clean salon, relaxing ambiance. Loved the facial and manicure. Will visit again!",2024-11-01
BUS_0063,4,Satisfied with the collection. Prices are competitive compared to supermarket chains.,2024-08-14
BUS_0063,3,Limited collection. They don't have many brand options for household goods.,2024-10-05
BUS_0063,5,Excellent collection of apparel. The staff helps you find the right fit patiently.,2024-11-27
BUS_0063,5,Ansh: Excellent collection of apparel. The staff helps you find the right fit patiently.,2025-06-01
BUS_0063,5,Great neighborhood store. Always well-stocked and they deliver home quickly.,2024-09-10
BUS_0063,5,Manan: Great neighborhood store. Always well-stocked and they deliver home quickly.,2025-02-06
BUS_0063,5,Very friendly owner and they always have fresh stock. Price is also reasonable.,2025-03-30
BUS_0063,5,Great neighborhood store. Always well-stocked and they deliver home quickly.,2024-12-25
BUS_0063,5,Chakradhar: Great neighborhood store. Always well-stocked and they deliver home quickly.,2024-10-05
BUS_0063,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2024-08-02
BUS_0063,5,Arunima: Excellent collection of apparel. The staff helps you find the right fit patiently.,2025-02-13
BUS_0063,3,"Prices are okay, but they don't accept cards for small amounts below 100 Rs.",2025-06-21
BUS_0063,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2025-06-05
BUS_0063,5,Excellent collection of apparel. The staff helps you find the right fit patiently.,2025-06-28
BUS_0063,5,Great neighborhood store. Always well-stocked and they deliver home quickly.,2025-06-13
BUS_0063,4,Viraj: Good range of items. The store is clean and billing is fast. Friendly staff.,2025-06-13
BUS_0063,5,Nidhi: Great neighborhood store. Always well-stocked and they deliver home quickly.,2025-03-25
BUS_0063,4,"Nice shopping experience. Most items are available, parking is slightly tight.",2025-04-28
BUS_0063,5,Very friendly owner and they always have fresh stock. Price is also reasonable.,2024-08-29
BUS_0063,5,Harinakshi: Outstanding service. The owner ordered a specific item just for me. Very customer-centric.,2024-10-19
BUS_0063,4,"Noah: Nice shopping experience. Most items are available, parking is slightly tight.",2025-07-03
BUS_0063,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2025-03-24
BUS_0064,2,"Messy layout, difficult to find items. The staff is clueless about the stock.",2025-03-07
BUS_0064,2,Cramped aisles and dirty floors. The store needs better management.,2025-04-19
BUS_0064,2,Kamala: Poor customer support. Refused to exchange a defective item purchased just yesterday.,2025-05-15
BUS_0064,3,Average service. The staff is indifferent and not very helpful.,2025-01-30
BUS_0065,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2024-12-26
BUS_0065,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2024-08-28
BUS_0065,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2025-01-27
BUS_0065,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2025-07-20
BUS_0065,3,"Prices are okay, but they don't accept cards for small amounts below 100 Rs.",2025-01-22
BUS_0065,3,The store is a bit congested. Billing takes long during evening rush hours.,2024-09-25
BUS_0065,4,Good range of items. The store is clean and billing is fast. Friendly staff.,2025-03-13
BUS_0065,4,Warhi: Organized sections. Got what I needed quickly. Helpful floor staff.,2025-04-14
BUS_0065,4,Satisfied with the collection. Prices are competitive compared to supermarket chains.,2025-01-26
BUS_0065,1,"Dirty store, expired items on shelves, and bad customer service. Total waste of time.",2025-03-28
BUS_0065,4,"Nice shopping experience. Most items are available, parking is slightly tight.",2024-09-18
BUS_0065,4,Vedika: Organized sections. Got what I needed quickly. Helpful floor staff.,2024-11-30
BUS_0065,3,"Prices are okay, but they don't accept cards for small amounts below 100 Rs.",2024-12-09
BUS_0065,4,Jagrati: Organized sections. Got what I needed quickly. Helpful floor staff.,2025-03-30
BUS_0065,4,"Nice shopping experience. Most items are available, parking is slightly tight.",2025-07-08
BUS_0065,5,Arya: Super clean store layout. Got a great discount on groceries. Highly recommended!,2025-05-05
BUS_0065,5,Lila: Super clean store layout. Got a great discount on groceries. Highly recommended!,2025-05-15
BUS_0065,4,"Advik: Nice shopping experience. Most items are available, parking is slightly tight.",2025-06-01
BUS_0065,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2025-06-26
BUS_0065,4,Satisfied with the collection. Prices are competitive compared to supermarket chains.,2024-08-24
BUS_0066,4,"Spacious gym floor. Wish they had more benches, but overall a solid experience.",2024-11-17
BUS_0066,2,A lot of broken equipment. The dumbbells are unorganized and hard to find.,2024-09-12
BUS_0066,3,"Vaishnavi: Trainers are okay, but they focus more on personal training clients than regulars.",2024-08-05
BUS_0066,3,"Trainers are okay, but they focus more on personal training clients than regulars.",2024-08-14
BUS_0067,1,Found a hair in my food! Extremely unhygienic kitchen. Arrogant manager refused to refund.,2024-12-25
BUS_0067,4,Robert: Nice ambiance and friendly staff. Price is slightly on the higher side.,2025-01-26
BUS_0067,2,"Terrible service, waited 45 minutes for a cold coffee. The food was tasteless and expensive.",2024-11-30
BUS_0067,4,Tasty sandwiches and milkshakes. Service is a bit slow during weekends.,2025-07-06
BUS_0068,2,Overpriced for such basic services. They charge extra for small things without telling.,2024-10-05
BUS_0068,2,Overpriced for such basic services. They charge extra for small things without telling.,2025-05-26
BUS_0068,4,Sathvik: Satisfactory hygiene levels. Staff is helpful in suggesting the right treatment.,2025-06-01
BUS_0068,4,"Ayushman: Nice haircuts. The waiting area is comfortable, and they offer green tea.",2025-04-10
BUS_0068,1,Extremely unhygienic. Used the same dirty towel on me. Disgusting service.,2025-03-13
BUS_0069,2,Jyoti: Dirty towels and uncleaned combs. The management doesn't care about basic hygiene.,2024-10-01
BUS_0069,2,Dirty towels and uncleaned combs. The management doesn't care about basic hygiene.,2024-11-04
BUS_0069,1,Complete waste of money. Total fraud prices and unskilled workers. Highly unprofessional.,2025-03-29
